Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	66338680	0.398374	92.157061
chr22	66340365	0.541840	92.157974
chr22	66340434	0.434783	92.158004
chr22	66340458	0.291667	92.158011
chr22	66340828	0.224324	92.158094
chr22	66341474	0.215170	92.158233
chr22	66342721	0.214916	92.158501
chr22	66342931	0.428571	92.158591
chr22	66342978	0.617021	92.158620
chr22	66343048	1.257143	92.158708
chr22	66343525	1.706499	92.159522
chr22	66343572	0.851064	92.159562
chr22	66344127	0.672072	92.159935
chr22	66344783	0.673780	92.160377
chr22	66345202	0.673031	92.160659
chr22	66346097	0.673743	92.161262
chr22	66347050	0.672613	92.161903
chr22	66347350	0.433333	92.162033
chr22	66348127	0.009009	92.162040
chr22	66348451	0.009259	92.162043
chr22	66349155	0.009943	92.162050
chr22	66349243	0.011364	92.162051
chr22	66349402	0.006289	92.162052
chr22	66349456	0.018519	92.162053
chr22	66349878	0.007109	92.162056
chr22	66350824	0.009514	92.162065
chr22	66351551	0.009629	92.162072
chr22	66352181	0.007937	92.162077
chr22	66352302	0.008264	92.162078
chr22	66353315	0.009872	92.162088
chr22	66353376	0.000000	92.162088
chr22	66354178	0.008728	92.162095
chr22	66354429	0.011952	92.162098
chr22	66354725	0.006757	92.162100
chr22	66354758	0.030303	92.162101
chr22	66355843	0.008295	92.162110
chr22	66358403	0.206250	92.162638
chr22	66359621	0.009852	92.162650
chr22	66360940	0.009856	92.162663
chr22	66361516	0.015625	92.162672
chr22	66361845	0.051672	92.162689
chr22	66364254	0.122042	92.162983
chr22	66364836	0.123711	92.163055
chr22	66364994	0.126582	92.163075
chr22	66365129	0.125926	92.163092
chr22	66366315	0.129005	92.163245
chr22	66366767	0.126106	92.163302
chr22	66367006	0.129707	92.163333
chr22	66367292	0.125874	92.163369
chr22	66367354	0.129032	92.163377
chr22	66368200	0.126478	92.163484
chr22	66368825	0.126400	92.163563
chr22	66369792	0.127198	92.163686
chr22	66371289	0.127589	92.163877
chr22	66371682	0.132316	92.163929
chr22	66372235	0.150090	92.164012
chr22	66372644	0.151589	92.164074
chr22	66373235	0.148900	92.164162
chr22	66374122	0.151071	92.164296
chr22	66374124	0.000000	92.164296
chr22	66374140	0.250000	92.164300
chr22	66375031	0.268238	92.164539
chr22	66376365	0.239880	92.164859
chr22	66376473	0.175926	92.164878
chr22	66376889	0.165865	92.164947
chr22	66376943	0.092593	92.164952
chr22	66377209	0.052632	92.164966
chr22	66377627	0.045455	92.164985
chr22	66378472	0.046154	92.165024
chr22	66378664	0.046875	92.165033
chr22	66378705	0.048780	92.165035
chr22	66379432	0.045392	92.165068
chr22	66379614	0.043956	92.165076
chr22	66380163	0.045537	92.165101
chr22	66380376	0.056338	92.165113
chr22	66380465	0.179775	92.165129
chr22	66381558	0.452882	92.165624
chr22	66381894	0.273810	92.165716
chr22	66382110	0.226852	92.165765
chr22	66383064	0.294549	92.166046
chr22	66383425	0.296399	92.166153
chr22	66383446	0.285714	92.166159
chr22	66384687	0.295729	92.166526
chr22	66385965	0.294992	92.166903
chr22	66386658	0.295815	92.167108
chr22	66386817	0.295597	92.167155
chr22	66388694	0.295152	92.167709
chr22	66389771	0.295265	92.168027
chr22	66390747	0.295082	92.168315
chr22	66392645	0.295047	92.168875
chr22	66393240	0.295798	92.169051
chr22	66394989	0.294454	92.169566
chr22	66395516	0.297913	92.169723
chr22	66395719	0.295567	92.169783
chr22	66396183	0.295259	92.169920
chr22	66396862	0.296024	92.170121
chr22	66399418	0.291862	92.170867
chr22	66399507	0.292135	92.170893
chr22	66399555	0.291667	92.170907
chr22	66400121	0.291519	92.171072
chr22	66401433	0.310213	92.171479
chr22	66402934	3.594937	92.176875
chr22	66405854	3.501712	92.187100
chr22	66406210	3.516854	92.188352
chr22	66406727	3.560928	92.190193
chr22	66407716	12.708797	92.202762
chr22	66407926	12.819048	92.205454
chr22	66407942	12.812500	92.205659
chr22	66408427	12.855670	92.211894
chr22	66410948	35.467275	92.301307
chr22	66411068	26.433333	92.304479
chr22	66412050	0.159878	92.304636
chr22	66413504	0.160248	92.304869
chr22	66413801	0.141414	92.304911
chr22	66415968	0.142593	92.305220
chr22	66416106	0.144928	92.305240
chr22	66418687	0.142193	92.305607
chr22	66420512	0.141918	92.305866
chr22	66421654	0.141856	92.306028
chr22	66422596	0.143312	92.306163
chr22	66423253	0.144597	92.306258
chr22	66423332	0.151899	92.306270
chr22	66423722	0.376923	92.306417
chr22	66424323	0.404326	92.306660
chr22	66424475	0.328947	92.306710
chr22	66425262	0.266836	92.306920
chr22	66425368	0.254717	92.306947
chr22	66426189	0.461632	92.307326
chr22	66426799	0.168852	92.307429
chr22	66427560	0.089356	92.307497
chr22	66427786	0.079646	92.307515
chr22	66427894	0.064815	92.307522
chr22	66428616	0.054017	92.307561
chr22	66428668	0.057692	92.307564
chr22	66429085	0.028777	92.307576
chr22	66429290	0.029268	92.307582
chr22	66429479	0.015873	92.307585
chr22	66429480	0.000000	92.307585
chr22	66429799	0.015674	92.307590
chr22	66429994	0.015385	92.307593
chr22	66430557	0.017762	92.307603
chr22	66430564	0.142857	92.307604
chr22	66431342	0.215938	92.307772
chr22	66433159	0.146946	92.308039
chr22	66433253	0.074468	92.308046
chr22	66435688	0.010678	92.308072
chr22	66437186	0.010681	92.308088
chr22	66437388	0.009901	92.308090
chr22	66437976	0.011905	92.308097
chr22	66438242	0.011278	92.308100
chr22	66438319	0.000000	92.308100
chr22	66438573	0.011811	92.308103
chr22	66439426	0.010551	92.308112
chr22	66440243	0.011016	92.308121
chr22	66440530	0.010453	92.308124
chr22	66441448	0.010893	92.308134
chr22	66441589	0.014184	92.308136
chr22	66441939	0.008571	92.308139
chr22	66442159	0.013636	92.308142
chr22	66442493	0.008982	92.308145
chr22	66443310	0.011016	92.308154
chr22	66444171	0.011614	92.308164
chr22	66444391	0.013636	92.308167
chr22	66444808	0.148681	92.308229
chr22	66444856	0.520833	92.308254
chr22	66445276	0.702381	92.308549
chr22	66445412	1.007353	92.308686
chr22	66445786	2.163102	92.309495
chr22	66445791	0.800000	92.309499
chr22	66446067	0.847826	92.309733
chr22	66447263	0.082776	92.309832
chr22	66447974	0.081575	92.309890
chr22	66447975	0.000000	92.309890
chr22	66449370	0.080287	92.310002
chr22	66449541	0.081871	92.310016
chr22	66449966	0.077647	92.310049
chr22	66450210	0.081967	92.310069
chr22	66450847	0.078493	92.310119
chr22	66451185	0.076923	92.310145
chr22	66451463	0.079137	92.310167
chr22	66452009	0.078755	92.310210
chr22	66459495	0.079081	92.310802
chr22	66461037	0.086900	92.310936
chr22	66461054	1.705882	92.310965
chr22	66461350	3.932432	92.312129
chr22	66461890	3.935185	92.314254
chr22	66462417	1.286528	92.314932
chr22	66462818	1.000000	92.315333
chr22	66463297	0.995825	92.315810
chr22	66464773	0.581978	92.316669
chr22	66464887	0.596491	92.316737
chr22	66466583	0.623821	92.317795
chr22	66466619	0.611111	92.317817
chr22	66467110	0.608961	92.318116
chr22	66467565	0.569231	92.318375
chr22	66467663	0.571429	92.318431
chr22	66468021	0.564246	92.318633
chr22	66468365	0.520349	92.318812
chr22	66468637	0.404412	92.318922
chr22	66468883	0.235772	92.318980
chr22	66469034	0.145695	92.319002
chr22	66469255	0.153846	92.319036
chr22	66470127	0.150229	92.319167
chr22	66470250	0.146341	92.319185
chr22	66470593	0.148688	92.319236
chr22	66470770	0.152542	92.319263
chr22	66472176	0.147937	92.319471
chr22	66472622	0.168161	92.319546
chr22	66472626	0.250000	92.319547
chr22	66474523	0.227201	92.319978
chr22	66474712	0.158730	92.320008
chr22	66474789	0.298701	92.320031
chr22	66476594	0.479224	92.320896
chr22	66476969	0.536000	92.321097
chr22	66479082	0.588736	92.322341
chr22	66479110	0.607143	92.322358
chr22	66479212	0.627451	92.322422
chr22	66480328	0.680108	92.323181
chr22	66480452	1.572581	92.323376
chr22	66480645	1.580311	92.323681
chr22	66480748	1.582524	92.323844
chr22	66481273	1.506667	92.324635
chr22	66482015	0.761456	92.325200
chr22	66482504	0.456033	92.325423
chr22	66485549	0.107061	92.325749
chr22	66487794	0.106904	92.325989
chr22	66490182	0.107203	92.326245
chr22	66491948	0.107022	92.326434
chr22	66491987	0.128205	92.326439
chr22	66493407	0.106338	92.326590
chr22	66494629	0.107201	92.326721
chr22	66495872	0.107804	92.326855
chr22	66499548	0.509793	92.328729
chr22	66500306	1.534301	92.329892
chr22	66500410	2.000000	92.330100
chr22	66500996	2.117747	92.331341
chr22	66501222	1.393805	92.331656
chr22	66501864	1.188474	92.332419
chr22	66502944	1.181481	92.333695
chr22	66502969	1.200000	92.333725
chr22	66503058	1.179775	92.333830
chr22	66503303	1.232653	92.334132
chr22	66504351	1.371183	92.335569
chr22	66504459	1.583333	92.335740
chr22	66504715	1.648437	92.336162
chr22	66504928	1.657277	92.336515
chr22	66505426	1.656627	92.337340
chr22	66505550	1.620968	92.337541
chr22	66505566	1.437500	92.337564
chr22	66506038	1.279661	92.338168
chr22	66507208	1.360684	92.339760
chr22	66508709	35.310460	92.392761
chr22	66509560	35.370153	92.422861
chr22	66509851	22.357388	92.429367
chr22	66510920	1.588400	92.431065
chr22	66512010	1.541284	92.432745
chr22	66512143	0.766917	92.432847
chr22	66512698	0.560360	92.433158
chr22	66513273	0.582609	92.433493
chr22	66513471	0.747475	92.433641
chr22	66513615	0.652778	92.433735
chr22	66513662	0.617021	92.433764
chr22	66513769	0.542056	92.433822
chr22	66514075	0.421569	92.433951
chr22	66515873	0.341491	92.434565
chr22	66516624	0.326232	92.434810
chr22	66517299	0.325926	92.435030
chr22	66518108	0.321384	92.435290
chr22	66519528	0.307746	92.435727
chr22	66519912	0.299479	92.435842
chr22	66520050	0.297101	92.435883
chr22	66520082	0.312500	92.435893
chr22	66521968	0.286320	92.436433
chr22	66522245	0.241877	92.436500
chr22	66525909	0.130459	92.436978
chr22	66528481	0.125583	92.437301
chr22	66528955	0.270042	92.437429
chr22	66530363	0.129972	92.437612
chr22	66531370	0.130089	92.437743
chr22	66531444	0.135135	92.437753
chr22	66534812	0.132423	92.438199
chr22	66535484	0.132440	92.438288
chr22	66535690	0.131068	92.438315
chr22	66536108	0.133971	92.438371
chr22	66536419	0.131833	92.438412
chr22	66536474	0.127273	92.438419
chr22	66536587	0.132743	92.438434
chr22	66538143	0.133033	92.438641
chr22	66538300	0.439490	92.438710
chr22	66539338	0.816956	92.439558
chr22	66539830	0.150407	92.439632
chr22	66540223	0.150127	92.439691
chr22	66540293	0.157143	92.439702
chr22	66540441	0.148649	92.439724
chr22	66541652	0.150289	92.439906
chr22	66542006	0.149718	92.439959
chr22	66542108	0.147059	92.439974
chr22	66543221	0.151842	92.440143
chr22	66543459	7.399160	92.441904
chr22	66544323	7.465278	92.448354
chr22	66544755	7.465278	92.451579
chr22	66544809	7.092593	92.451962
chr22	66545082	3.025641	92.452788
chr22	66545886	2.988806	92.455191
chr22	66547852	0.524924	92.456223
chr22	66548815	0.056075	92.456277
chr22	66548861	0.065217	92.456280
chr22	66549393	0.056391	92.456310
chr22	66549530	0.051095	92.456317
chr22	66549858	0.057927	92.456336
chr22	66551236	0.056604	92.456414
chr22	66552306	0.056075	92.456474
chr22	66553916	0.056522	92.456565
chr22	66555305	0.056156	92.456643
chr22	66556484	0.064461	92.456719
chr22	66557432	0.065401	92.456781
chr22	66557832	0.065000	92.456807
chr22	66558053	0.316742	92.456877
chr22	66558392	0.439528	92.457026
chr22	66559043	0.691244	92.457476
chr22	66559385	1.198830	92.457886
chr22	66559685	0.246667	92.457960
chr22	66559997	0.131410	92.458001
chr22	66560358	0.041551	92.458016
chr22	66560789	0.011601	92.458021
chr22	66562513	0.009281	92.458037
chr22	66562787	0.007299	92.458039
chr22	66562895	0.064815	92.458046
chr22	66563036	0.290780	92.458087
chr22	66563972	0.735043	92.458775
chr22	66565632	0.007831	92.458788
chr22	66567284	0.008475	92.458802
chr22	66567435	0.006623	92.458803
chr22	66568761	0.008296	92.458814
chr22	66570172	0.007796	92.458825
chr22	66570423	0.007968	92.458827
chr22	66571514	0.008249	92.458836
chr22	66571604	0.022222	92.458838
chr22	66571795	0.026178	92.458843
chr22	66571995	0.050000	92.458853
chr22	66572123	0.109375	92.458867
chr22	66572326	0.197044	92.458907
chr22	66572458	0.265152	92.458942
chr22	66572997	0.280148	92.459093
chr22	66574045	0.633588	92.459757
chr22	66574279	0.512821	92.459877
chr22	66574738	0.394336	92.460058
chr22	66575072	0.392216	92.460189
chr22	66575327	0.392157	92.460289
chr22	66575679	0.392045	92.460427
chr22	66575759	0.462500	92.460464
chr22	66576005	0.508130	92.460589
chr22	66576069	0.562500	92.460625
chr22	66576114	3.200000	92.460769
chr22	66576159	3.244444	92.460915
chr22	66576178	3.263158	92.460977
chr22	66576237	3.288136	92.461171
chr22	66576470	3.283262	92.461936
chr22	66577584	3.287253	92.465598
chr22	66577868	5.809859	92.467248
chr22	66578105	6.270042	92.468734
chr22	66578662	10.050269	92.474332
chr22	66579404	7.617251	92.479984
chr22	66579511	7.102804	92.480744
chr22	66579609	1.724490	92.480913
chr22	66580030	0.840855	92.481267
chr22	66580756	0.687328	92.481766
chr22	66580998	0.690083	92.481933
chr22	66582325	0.699322	92.482861
chr22	66582376	0.705882	92.482897
chr22	66582614	0.697479	92.483063
chr22	66582617	0.666667	92.483065
chr22	66582843	0.694690	92.483222
chr22	66582854	0.636364	92.483229
chr22	66583053	0.698492	92.483368
chr22	66583547	0.714575	92.483721
chr22	66583610	1.174603	92.483795
chr22	66584076	1.435622	92.484464
chr22	66584426	1.462857	92.484976
chr22	66584494	1.455882	92.485075
chr22	66585076	1.439863	92.485913
chr22	66585442	1.453552	92.486445
chr22	66585614	1.627907	92.486725
chr22	66585787	2.121387	92.487092
chr22	66586943	3.059689	92.490629
chr22	66587474	3.150659	92.492302
chr22	66587607	3.060150	92.492709
chr22	66589114	2.938288	92.497137
chr22	66589882	2.389323	92.498972
chr22	66590316	0.571429	92.499220
chr22	66590779	0.306695	92.499362
chr22	66591205	0.267606	92.499476
chr22	66591265	0.266667	92.499492
chr22	66591343	0.269231	92.499513
chr22	66592287	0.261653	92.499760
chr22	66592556	0.260223	92.499830
chr22	66595615	0.258908	92.500622
chr22	66595873	0.263566	92.500690
chr22	66596236	0.258953	92.500784
chr22	66596309	0.260274	92.500803
chr22	66596642	0.267267	92.500892
chr22	66598183	0.269955	92.501308
chr22	66598644	0.266811	92.501431
chr22	66598891	0.271255	92.501498
chr22	66599489	0.269231	92.501659
chr22	66600079	0.267797	92.501817
chr22	66601059	0.266327	92.502078
chr22	66601654	0.262185	92.502234
chr22	66601907	0.264822	92.502301
chr22	66602321	0.263285	92.502410
chr22	66602513	0.265625	92.502461
chr22	66604492	0.265285	92.502986
chr22	66604693	0.268657	92.503040
chr22	66605389	0.262931	92.503223
chr22	66606352	0.262721	92.503476
chr22	66606800	0.261161	92.503593
chr22	66607578	0.260925	92.503796
chr22	66608638	0.261321	92.504073
chr22	66608825	0.256684	92.504121
chr22	66610708	0.260223	92.504611
chr22	66611304	0.258389	92.504765
chr22	66611486	0.263736	92.504813
chr22	66611853	0.258856	92.504908
chr22	66612585	0.258197	92.505097
chr22	66614774	0.259022	92.505664
chr22	66615189	2.354217	92.506641
chr22	66615643	2.361233	92.507713
chr22	66616016	0.568365	92.507925
chr22	66616614	0.150502	92.508015
chr22	66616772	0.151899	92.508039
chr22	66617171	0.145363	92.508097
chr22	66617422	0.139442	92.508132
chr22	66617498	0.131579	92.508142
chr22	66617845	0.132565	92.508188
chr22	66618202	0.126050	92.508233
chr22	66619335	0.118270	92.508367
chr22	66620521	0.115514	92.508504
chr22	66620784	0.148289	92.508543
chr22	66620888	0.192308	92.508563
chr22	66622273	0.200722	92.508841
chr22	66622294	0.428571	92.508850
chr22	66622867	0.731239	92.509269
chr22	66626693	23.579195	92.599483
chr22	66629852	5.203862	92.615922
chr22	66634459	3.302800	92.631138
chr22	66634736	0.263538	92.631211
chr22	66638010	0.255956	92.632049
chr22	66638059	0.265306	92.632062
chr22	66638149	0.255556	92.632085
chr22	66638980	0.255114	92.632297
chr22	66639469	0.257669	92.632423
chr22	66640663	0.256281	92.632729
chr22	66640864	0.691542	92.632868
chr22	66641182	0.694969	92.633089
chr22	66641775	0.696459	92.633502
chr22	66642437	13.111782	92.642182
chr22	66642468	38.354839	92.643371
chr22	66642981	38.407407	92.663074
chr22	66644791	15.083978	92.690376
chr22	66644930	2.122302	92.690671
chr22	66645023	0.688172	92.690735
chr22	66645780	0.071334	92.690789
chr22	66646559	0.069320	92.690843
chr22	66646588	0.068966	92.690845
chr22	66648473	0.067905	92.690973
chr22	66649503	0.067961	92.691043
chr22	66649810	0.068404	92.691064
chr22	66650888	0.064935	92.691134
chr22	66651966	0.065863	92.691205
chr22	66652800	0.069544	92.691263
chr22	66652846	0.086957	92.691267
chr22	66653072	0.101770	92.691290
chr22	66653934	0.112529	92.691387
chr22	66654725	0.213654	92.691556
chr22	66655671	0.213531	92.691758
chr22	66655830	0.106918	92.691775
chr22	66656132	0.056291	92.691792
chr22	66656407	0.047273	92.691805
chr22	66656426	0.631579	92.691817
chr22	66656773	1.077810	92.692191
chr22	66656915	1.084507	92.692345
chr22	66656981	1.075758	92.692416
chr22	66657001	0.950000	92.692435
chr22	66657349	1.258621	92.692873
chr22	66657647	0.070470	92.692894
chr22	66658974	0.012057	92.692910
chr22	66659236	0.011450	92.692913
chr22	66659401	0.012121	92.692915
chr22	66660222	0.012180	92.692925
chr22	66660482	0.011538	92.692928
chr22	66661113	0.012678	92.692936
chr22	66661713	0.011667	92.692943
chr22	66661839	0.015873	92.692945
chr22	66662770	0.011815	92.692956
chr22	66663000	2.004348	92.693417
chr22	66663753	0.006640	92.693422
chr22	66663846	0.010753	92.693423
chr22	66664296	0.004444	92.693425
chr22	66664946	0.006154	92.693429
chr22	66665093	3.258503	92.693908
chr22	66665151	0.017241	92.693909
chr22	66665451	0.000000	92.693909
chr22	66665731	0.000000	92.693909
chr22	66666902	0.001708	92.693911
chr22	66667026	0.000000	92.693911
chr22	66667078	0.000000	92.693911
chr22	66667592	0.001946	92.693912
chr22	66668672	0.001852	92.693914
chr22	66668812	0.000000	92.693914
chr22	66668992	0.000000	92.693914
chr22	66669428	0.002294	92.693915
chr22	66671220	0.001674	92.693918
chr22	66671470	0.000000	92.693918
chr22	66672031	0.001783	92.693919
chr22	66672127	0.000000	92.693919
chr22	66672165	0.000000	92.693919
chr22	66673592	0.001402	92.693921
chr22	66676117	0.188911	92.694398
chr22	66676400	0.014134	92.694402
chr22	66676542	0.014085	92.694404
chr22	66676706	0.018293	92.694407
chr22	66676766	0.000000	92.694407
chr22	66676819	0.018868	92.694408
chr22	66676848	0.034483	92.694409
chr22	66676872	0.000000	92.694409
chr22	66678131	0.014297	92.694427
chr22	66678192	0.016393	92.694428
chr22	66678326	0.014925	92.694430
chr22	66678453	0.023622	92.694433
chr22	66679154	0.034237	92.694457
chr22	66680117	0.048806	92.694504
chr22	66680167	0.060000	92.694507
chr22	66680523	0.067416	92.694531
chr22	66681642	0.191242	92.694745
chr22	66681916	2.299270	92.695375
chr22	66682389	0.118393	92.695431
chr22	66683016	0.137161	92.695517
chr22	66683634	0.139159	92.695603
chr22	66684134	0.142000	92.695674
chr22	66685838	0.066901	92.695788
chr22	66686012	0.068966	92.695800
chr22	66686248	0.063559	92.695815
chr22	66688626	0.059294	92.695956
chr22	66689647	0.207640	92.696168
chr22	66691064	0.761468	92.697247
chr22	66691814	0.368000	92.697523
chr22	66692671	0.680280	92.698106
chr22	66692923	0.003968	92.698107
chr22	66695216	0.004361	92.698117
chr22	66695349	0.000000	92.698117
chr22	66695604	0.003922	92.698118
chr22	66696257	0.003063	92.698120
chr22	66697174	0.002181	92.698122
chr22	66697244	0.000000	92.698122
chr22	66697661	0.002398	92.698123
chr22	66697889	0.004386	92.698124
chr22	66698369	0.002083	92.698125
chr22	66698472	0.000000	92.698125
chr22	66700252	0.002247	92.698129
chr22	66700483	0.000000	92.698129
chr22	66700634	0.006623	92.698130
chr22	66700649	0.000000	92.698130
chr22	66701311	0.001511	92.698131
chr22	66701533	0.004505	92.698132
chr22	66703066	0.001957	92.698135
chr22	66703539	0.004228	92.698137
chr22	66703556	0.000000	92.698137
chr22	66703793	0.000000	92.698137
chr22	66704885	0.004579	92.698142
chr22	66705215	1.445455	92.698619
chr22	66705737	0.009579	92.698624
chr22	66706318	0.008606	92.698629
chr22	66706346	0.000000	92.698629
chr22	66706765	0.007160	92.698632
chr22	66706855	0.011111	92.698633
chr22	66707318	0.008639	92.698637
chr22	66708214	0.007812	92.698644
chr22	66708547	0.009009	92.698647
chr22	66708807	0.007692	92.698649
chr22	66708882	0.013333	92.698650
chr22	66709377	0.014141	92.698657
chr22	66709572	0.071795	92.698671
chr22	66711207	0.258104	92.699093
chr22	66711416	0.124402	92.699119
chr22	66711573	0.063694	92.699129
chr22	66711666	0.043011	92.699133
chr22	66712510	0.020142	92.699150
chr22	66714832	0.016796	92.699189
chr22	66715971	0.020193	92.699212
chr22	66717400	0.214836	92.699519
chr22	66717462	0.177419	92.699530
chr22	66717507	0.155556	92.699537
chr22	66717718	0.113744	92.699561
chr22	66717802	0.083333	92.699568
chr22	66718570	0.055990	92.699611
chr22	66718841	0.033210	92.699620
chr22	66719429	0.022109	92.699633
chr22	66719906	0.016771	92.699641
chr22	66719943	0.027027	92.699642
chr22	66720433	0.006122	92.699645
chr22	66720642	0.004785	92.699646
chr22	66723240	0.006159	92.699662
chr22	66724419	0.005937	92.699669
chr22	66724690	0.007380	92.699671
chr22	66725099	0.007335	92.699674
chr22	66726669	0.008280	92.699687
chr22	66728195	0.239843	92.700053
chr22	66730449	0.238687	92.700591
chr22	66730569	0.250000	92.700621
chr22	66731133	0.258865	92.700767
chr22	66731464	0.262840	92.700854
chr22	66731494	0.266667	92.700862
chr22	66733152	0.264174	92.701300
chr22	66733412	0.261538	92.701368
chr22	66734147	0.262585	92.701561
chr22	66734956	0.260816	92.701772
chr22	66735135	0.256983	92.701818
chr22	66735358	0.251121	92.701874
chr22	66736131	0.248383	92.702066
chr22	66736689	3.650538	92.704103
chr22	66737466	2.519949	92.706061
chr22	66738435	2.529412	92.708512
chr22	66738929	9.957490	92.713431
chr22	66738980	9.960784	92.713939
chr22	66739081	9.960396	92.714945
chr22	66739134	9.754717	92.715462
chr22	66739449	1.730159	92.716007
chr22	66739522	9.780822	92.716721
chr22	66739859	0.172107	92.716779
chr22	66739919	0.166667	92.716789
chr22	66740684	0.162092	92.716913
chr22	66740689	0.200000	92.716914
chr22	66740750	0.147541	92.716923
chr22	66740930	0.127778	92.716946
chr22	66741116	0.102151	92.716965
chr22	66741446	0.057576	92.716984
chr22	66741586	0.042857	92.716990
chr22	66741644	0.034483	92.716992
chr22	66741723	0.037975	92.716995
chr22	66742198	0.023158	92.717006
chr22	66742292	0.021277	92.717008
chr22	66742773	0.022869	92.717019
chr22	66743161	0.020619	92.717027
chr22	66743224	0.031746	92.717029
chr22	66743544	0.021875	92.717036
chr22	66744288	0.022849	92.717053
chr22	66744308	0.050000	92.717054
chr22	66744557	0.040161	92.717064
chr22	66744738	2.961326	92.717600
chr22	66746208	0.005442	92.717608
chr22	66746270	0.016129	92.717609
chr22	66746824	0.005415	92.717612
chr22	66747007	0.005464	92.717613
chr22	66747081	0.000000	92.717613
chr22	66747175	0.010638	92.717614
chr22	66747248	0.000000	92.717614
chr22	66747568	0.006250	92.717616
chr22	66747759	0.005236	92.717617
chr22	66748142	0.005222	92.717619
chr22	66748369	0.004405	92.717620
chr22	66748548	0.005587	92.717621
chr22	66748940	0.005102	92.717623
chr22	66749246	0.006536	92.717625
chr22	66749558	0.006410	92.717627
chr22	66749612	0.000000	92.717627
chr22	66750150	0.005576	92.717630
chr22	66751084	23.278373	92.739372
chr22	66751125	23.756098	92.740346
chr22	66751328	24.280788	92.745275
chr22	66751484	24.160256	92.749044
chr22	66751570	22.988372	92.751021
chr22	66751609	21.282051	92.751851
chr22	66751634	20.520000	92.752364
chr22	66752168	20.323970	92.763217
chr22	66752409	20.319502	92.768114
chr22	66752454	27.666667	92.769359
chr22	66753541	39.102116	92.811863
chr22	66753605	37.203125	92.814244
chr22	66753676	25.408451	92.816048
chr22	66754107	6.127610	92.818689
chr22	66754278	6.128655	92.819737
chr22	66754387	4.660550	92.820245
chr22	66754553	2.885542	92.820724
chr22	66755508	2.876440	92.823471
chr22	66756446	2.833689	92.826129
chr22	66756481	1.857143	92.826194
chr22	66757246	1.043137	92.826992
chr22	66757787	0.582255	92.827307
chr22	66758121	0.538922	92.827487
chr22	66758232	0.522523	92.827545
chr22	66758583	0.512821	92.827725
chr22	66758828	0.514286	92.827851
chr22	66758997	0.514793	92.827938
chr22	66759789	0.512626	92.828344
chr22	66759844	0.545455	92.828374
chr22	66760365	0.577735	92.828675
chr22	66761027	1.335347	92.829559
chr22	66761629	0.588040	92.829913
chr22	66762545	0.586245	92.830450
chr22	66763728	0.586644	92.831144
chr22	66764447	0.586926	92.831566
chr22	66764946	0.587174	92.831859
chr22	66765164	0.587156	92.831987
chr22	66765215	0.588235	92.832017
chr22	66766705	0.589933	92.832896
chr22	66766874	0.508876	92.832982
chr22	66767238	0.348901	92.833109
chr22	66767443	0.253659	92.833161
chr22	66768031	0.112245	92.833227
chr22	66768509	0.115063	92.833282
chr22	66769260	0.114514	92.833368
chr22	66769583	0.133127	92.833411
chr22	66769945	0.232044	92.833495
chr22	66770720	0.357419	92.833772
chr22	66771390	0.355224	92.834010
chr22	66772033	0.340591	92.834229
chr22	66774452	0.340637	92.835053
chr22	66774698	0.126016	92.835084
chr22	66774860	0.104938	92.835101
chr22	66774968	0.101852	92.835112
chr22	66775112	0.097222	92.835126
chr22	66775502	0.094872	92.835163
chr22	66776790	0.094720	92.835285
chr22	66776883	0.096774	92.835294
chr22	66777258	0.101333	92.835332
chr22	66777543	0.101754	92.835361
chr22	66778088	0.110092	92.835421
chr22	66778211	0.113821	92.835435
chr22	66778326	0.113043	92.835448
chr22	66778751	0.112941	92.835496
chr22	66778787	0.111111	92.835500
chr22	66780583	0.114143	92.835705
chr22	66780702	0.109244	92.835718
chr22	66780837	0.118519	92.835734
chr22	66780943	0.113208	92.835746
chr22	66781713	0.116883	92.835836
chr22	66781870	0.121019	92.835855
chr22	66782732	0.118329	92.835957
chr22	66783040	0.120130	92.835994
chr22	66783823	0.118774	92.836087
chr22	66786644	0.119107	92.836423
chr22	66787884	0.119355	92.836571
chr22	66789114	0.119512	92.836718
chr22	66789274	0.206250	92.836751
chr22	66789515	0.315353	92.836827
chr22	66790120	1.474380	92.837719
chr22	66790199	1.443038	92.837833
chr22	66790288	1.382022	92.837956
chr22	66791632	0.544643	92.838688
chr22	66792081	0.378619	92.838858
chr22	66792635	0.413357	92.839087
chr22	66793579	3.978814	92.842843
chr22	66794065	4.074074	92.844823
chr22	66794716	4.175115	92.847541
chr22	66794730	4.142857	92.847599
chr22	66794918	4.154255	92.848380
chr22	66796018	4.297273	92.853107
chr22	66796155	4.693431	92.853750
chr22	66796951	16.998744	92.867281
chr22	66797019	16.264706	92.868387
chr22	66798048	2.261419	92.870714
chr22	66798802	1.641910	92.871952
chr22	66799522	1.504167	92.873035
chr22	66800137	1.227642	92.873790
chr22	66801596	0.154901	92.874016
chr22	66803334	0.154776	92.874285
chr22	66803950	0.162338	92.874385
chr22	66804610	0.222727	92.874532
chr22	66805789	0.825276	92.875505
chr22	66807880	0.850311	92.877283
chr22	66808640	1.571053	92.878477
chr22	66809222	1.568729	92.879390
chr22	66809579	1.571429	92.879951
chr22	66809750	1.181287	92.880153
chr22	66810095	1.002899	92.880499
chr22	66810209	0.543860	92.880561
