Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	53483532	0.482625	82.833530
chr22	53483859	0.470948	82.833684
chr22	53484855	0.469880	82.834152
chr22	53485163	0.467532	82.834296
chr22	53485263	0.450000	82.834341
chr22	53485558	0.416949	82.834464
chr22	53486024	1.111588	82.834982
chr22	53486135	0.675676	82.835057
chr22	53486182	0.531915	82.835082
chr22	53488219	0.283751	82.835660
chr22	53488476	0.171206	82.835704
chr22	53488511	0.142857	82.835709
chr22	53488642	0.160305	82.835730
chr22	53488777	0.148148	82.835750
chr22	53489598	0.153471	82.835876
chr22	53490254	0.153963	82.835977
chr22	53490704	0.155556	82.836047
chr22	53491566	0.155452	82.836181
chr22	53491718	0.151316	82.836204
chr22	53493309	0.155248	82.836451
chr22	53493371	0.161290	82.836461
chr22	53493656	0.164912	82.836508
chr22	53493990	0.170659	82.836565
chr22	53494028	0.157895	82.836571
chr22	53494222	0.159794	82.836602
chr22	53494866	0.164596	82.836708
chr22	53494960	0.212766	82.836728
chr22	53495179	0.296804	82.836793
chr22	53496294	0.383857	82.837221
chr22	53496400	0.283019	82.837251
chr22	53496676	0.235507	82.837316
chr22	53496874	0.237374	82.837363
chr22	53497101	0.207048	82.837410
chr22	53497120	0.210526	82.837414
chr22	53497139	0.105263	82.837416
chr22	53497150	0.090909	82.837417
chr22	53497298	0.101351	82.837432
chr22	53497710	0.097087	82.837472
chr22	53498069	0.089136	82.837504
chr22	53502749	0.082479	82.837890
chr22	53503198	0.082405	82.837927
chr22	53507968	0.082600	82.838321
chr22	53508461	0.097363	82.838369
chr22	53508507	0.108696	82.838374
chr22	53508719	0.117925	82.838399
chr22	53508766	0.127660	82.838405
chr22	53509040	0.135036	82.838442
chr22	53509060	0.150000	82.838445
chr22	53509341	0.156584	82.838489
chr22	53509484	0.153846	82.838511
chr22	53510205	0.155340	82.838623
chr22	53511536	1.099925	82.840087
chr22	53511601	9.400000	82.840698
chr22	53511928	2.434251	82.841494
chr22	53512485	2.445242	82.842856
chr22	53512584	0.878788	82.842943
chr22	53512602	0.888889	82.842959
chr22	53512737	0.637037	82.843045
chr22	53512881	0.465278	82.843112
chr22	53513053	0.337209	82.843170
chr22	53514601	0.260982	82.843574
chr22	53515863	0.259113	82.843901
chr22	53521719	0.069160	82.844306
chr22	53525352	0.069089	82.844557
chr22	53528317	0.068803	82.844761
chr22	53528705	0.108247	82.844803
chr22	53529379	0.172107	82.844919
chr22	53529535	6.583333	82.845946
chr22	53529713	6.831461	82.847162
chr22	53530358	6.827907	82.851566
chr22	53532498	6.828505	82.866179
chr22	53533978	6.847973	82.876314
chr22	53534073	3.536842	82.876650
chr22	53536148	0.792289	82.878294
chr22	53536824	0.727811	82.878786
chr22	53537156	0.737952	82.879031
chr22	53538211	0.739336	82.879811
chr22	53538615	0.737624	82.880109
chr22	53538783	0.744048	82.880234
chr22	53538816	0.757576	82.880259
chr22	53539589	0.745149	82.880835
chr22	53539910	0.747664	82.881075
chr22	53540200	0.758621	82.881295
chr22	53540480	0.746429	82.881504
chr22	53540546	0.924242	82.881565
chr22	53540838	1.147260	82.881900
chr22	53541227	1.149100	82.882347
chr22	53542375	0.807491	82.883274
chr22	53543908	0.731898	82.884396
chr22	53544049	0.744681	82.884501
chr22	53544105	0.839286	82.884548
chr22	53544602	0.985915	82.885038
chr22	53544632	0.633333	82.885057
chr22	53545401	0.394018	82.885360
chr22	53545775	0.860963	82.885682
chr22	53545905	1.061538	82.885820
chr22	53546117	1.061321	82.886045
chr22	53546219	1.058824	82.886153
chr22	53546402	0.530055	82.886250
chr22	53546468	0.348485	82.886273
chr22	53546488	0.350000	82.886280
chr22	53547392	0.299779	82.886551
chr22	53547450	0.310345	82.886569
chr22	53548522	0.302239	82.886893
chr22	53548902	0.678947	82.887151
chr22	53549256	0.466102	82.887316
chr22	53549284	0.642857	82.887334
chr22	53549329	0.577778	82.887360
chr22	53549584	0.498039	82.887487
chr22	53551865	0.095134	82.887704
chr22	53551990	0.120000	82.887719
chr22	53552378	1.146907	82.888164
chr22	53552657	1.265233	82.888517
chr22	53552995	1.130178	82.888899
chr22	53553187	0.098958	82.888918
chr22	53553351	0.054878	82.888927
chr22	53554061	0.053521	82.888965
chr22	53554221	0.056250	82.888974
chr22	53554408	0.053476	82.888984
chr22	53554540	0.068182	82.888993
chr22	53555136	1.114094	82.889657
chr22	53555183	1.106383	82.889709
chr22	53555250	0.328358	82.889731
chr22	53555547	0.043771	82.889744
chr22	53555620	0.369863	82.889771
chr22	53556236	0.892857	82.890321
chr22	53556594	0.902235	82.890644
chr22	53556822	0.899123	82.890849
chr22	53557250	0.904206	82.891236
chr22	53557857	0.902801	82.891784
chr22	53557888	1.161290	82.891820
chr22	53558093	1.414634	82.892110
chr22	53558674	1.352840	82.892896
chr22	53559420	0.171582	82.893024
chr22	53559908	0.168033	82.893106
chr22	53560158	0.132000	82.893139
chr22	53560820	0.126888	82.893223
chr22	53560960	0.121429	82.893240
chr22	53563324	0.127327	82.893541
chr22	53563597	0.139194	82.893579
chr22	53563837	0.991667	82.893817
chr22	53564299	1.586580	82.894550
chr22	53564350	1.078431	82.894605
chr22	53564415	0.553846	82.894641
chr22	53566798	0.115401	82.894916
chr22	53567071	0.113553	82.894947
chr22	53567133	0.112903	82.894954
chr22	53568009	0.115297	82.895055
chr22	53568212	0.118227	82.895079
chr22	53568227	0.133333	82.895081
chr22	53568411	0.114130	82.895102
chr22	53568649	0.117647	82.895130
chr22	53569150	0.117764	82.895189
chr22	53569819	0.118087	82.895268
chr22	53570187	0.116848	82.895311
chr22	53570540	0.116147	82.895352
chr22	53570826	0.118881	82.895386
chr22	53573183	0.145948	82.895730
chr22	53573451	0.261194	82.895800
chr22	53573928	0.259958	82.895924
chr22	53574104	0.687500	82.896045
chr22	53574485	2.677165	82.897065
chr22	53574595	6.790909	82.897812
chr22	53575343	0.010695	82.897820
chr22	53575554	0.009479	82.897822
chr22	53575842	0.010417	82.897825
chr22	53576069	0.008811	82.897827
chr22	53576104	0.028571	82.897828
chr22	53576185	0.000000	82.897828
chr22	53576218	0.030303	82.897829
chr22	53576546	0.009146	82.897832
chr22	53576845	0.010033	82.897835
chr22	53577620	0.009032	82.897842
chr22	53578089	0.010661	82.897847
chr22	53578222	0.007519	82.897848
chr22	53579131	0.009901	82.897857
chr22	53579423	0.010274	82.897860
chr22	53579563	0.007143	82.897861
chr22	53579621	0.017241	82.897862
chr22	53579789	0.011905	82.897864
chr22	53580118	0.009119	82.897867
chr22	53580223	0.009524	82.897868
chr22	53580465	0.008264	82.897870
chr22	53580707	0.012397	82.897873
chr22	53581117	0.009756	82.897877
chr22	53581439	0.009317	82.897880
chr22	53581671	4.090517	82.898829
chr22	53581724	0.773585	82.898870
chr22	53582336	0.034314	82.898891
chr22	53582740	0.032178	82.898904
chr22	53582810	0.028571	82.898906
chr22	53582963	0.032680	82.898911
chr22	53583396	0.034642	82.898926
chr22	53583707	0.080386	82.898951
chr22	53584047	0.750000	82.899206
chr22	53584081	0.764706	82.899232
chr22	53584135	0.851852	82.899278
chr22	53584253	0.966102	82.899392
chr22	53584288	1.200000	82.899434
chr22	53584802	1.486381	82.900198
chr22	53584825	1.173913	82.900225
chr22	53585090	0.962264	82.900480
chr22	53585218	0.898437	82.900595
chr22	53585281	0.825397	82.900647
chr22	53585354	0.671233	82.900696
chr22	53585732	0.468254	82.900873
chr22	53586579	0.426210	82.901234
chr22	53586696	0.418803	82.901283
chr22	53587060	0.417582	82.901435
chr22	53587646	0.401024	82.901670
chr22	53587993	0.394813	82.901807
chr22	53588043	0.400000	82.901827
chr22	53588424	0.393701	82.901977
chr22	53588437	0.384615	82.901982
chr22	53588550	0.389381	82.902026
chr22	53589420	0.393103	82.902368
chr22	53589670	0.400000	82.902468
chr22	53589763	0.397849	82.902505
chr22	53591686	0.429017	82.903330
chr22	53591799	0.433628	82.903379
chr22	53591825	0.423077	82.903390
chr22	53592333	0.431102	82.903609
chr22	53592407	0.432432	82.903641
chr22	53593459	0.432510	82.904096
chr22	53593955	0.431452	82.904310
chr22	53594163	0.432692	82.904400
chr22	53595495	7.810811	82.914804
chr22	53595663	7.809524	82.916116
chr22	53595850	7.812834	82.917577
chr22	53596129	7.813620	82.919757
chr22	53596175	7.826087	82.920117
chr22	53596178	7.666667	82.920140
chr22	53597031	7.865182	82.926849
chr22	53597386	8.625352	82.929911
chr22	53598394	9.474206	82.939461
chr22	53598881	9.082136	82.943884
chr22	53600162	0.321624	82.944296
chr22	53600768	0.711221	82.944727
chr22	53601017	0.706827	82.944903
chr22	53601272	0.709804	82.945084
chr22	53601641	0.704607	82.945344
chr22	53602826	0.302954	82.945703
chr22	53603939	0.302785	82.946040
chr22	53606970	0.303860	82.946961
chr22	53608217	0.319968	82.947360
chr22	53608572	0.318310	82.947473
chr22	53608658	0.360465	82.947504
chr22	53609710	0.391635	82.947916
chr22	53609874	0.408537	82.947983
chr22	53609965	0.538462	82.948032
chr22	53610360	0.721519	82.948317
chr22	53611463	0.790571	82.949189
chr22	53612140	0.833087	82.949753
chr22	53612272	5.204545	82.950440
chr22	53613034	1.335958	82.951458
chr22	53613391	0.285714	82.951560
chr22	53614017	0.284345	82.951738
chr22	53614061	0.295455	82.951751
chr22	53614948	0.284104	82.952003
chr22	53615153	0.287805	82.952062
chr22	53615397	0.286885	82.952132
chr22	53615713	0.297468	82.952226
chr22	53616357	0.305901	82.952423
chr22	53616777	0.311905	82.952554
chr22	53616878	0.316832	82.952586
chr22	53617003	0.320000	82.952626
chr22	53617287	0.313380	82.952715
chr22	53617645	0.315642	82.952828
chr22	53617923	0.323741	82.952918
chr22	53619270	0.325167	82.953356
chr22	53619811	83.349353	82.998448
chr22	53620242	83.348028	83.034371
chr22	53620423	83.353591	83.049458
chr22	53620504	80.654321	83.055991
chr22	53620586	74.865854	83.062130
chr22	53620659	73.095890	83.067466
chr22	53621053	61.025381	83.091510
chr22	53621067	51.214286	83.092227
chr22	53622014	37.554382	83.127791
chr22	53622497	26.246377	83.140468
chr22	53622650	26.444444	83.144514
chr22	53622771	27.057851	83.147788
chr22	53623313	27.143911	83.162500
chr22	53624367	1.062619	83.163620
chr22	53624504	0.817518	83.163732
chr22	53624777	0.615385	83.163900
chr22	53624942	0.503030	83.163983
chr22	53625160	0.477064	83.164087
chr22	53625254	0.468085	83.164131
chr22	53626098	0.473934	83.164531
chr22	53626490	0.474490	83.164717
chr22	53626516	0.461538	83.164729
chr22	53626551	0.514286	83.164747
chr22	53626594	0.511628	83.164769
chr22	53626836	0.528926	83.164897
chr22	53627796	0.591667	83.165465
chr22	53627832	0.694444	83.165490
chr22	53628230	0.723618	83.165778
chr22	53628374	0.722222	83.165882
chr22	53629060	0.893586	83.166495
chr22	53629668	0.430921	83.166757
chr22	53631064	0.415473	83.167337
chr22	53631117	0.452830	83.167361
chr22	53631490	0.466488	83.167535
chr22	53631579	0.460674	83.167576
chr22	53631782	0.458128	83.167669
chr22	53631954	0.360465	83.167731
chr22	53631958	0.500000	83.167733
chr22	53632098	0.335714	83.167780
chr22	53632864	0.330287	83.168033
chr22	53633371	0.319527	83.168195
chr22	53634452	0.420907	83.168650
chr22	53635040	0.289116	83.168820
chr22	53635143	0.291262	83.168850
chr22	53635488	0.286957	83.168949
chr22	53635581	0.279570	83.168975
chr22	53636067	0.286008	83.169114
chr22	53636339	0.286765	83.169192
chr22	53636343	0.250000	83.169193
chr22	53636916	0.286213	83.169357
chr22	53637826	7.910989	83.176556
chr22	53638839	7.911155	83.184570
chr22	53640315	12.446477	83.202941
chr22	53640336	12.476190	83.203203
chr22	53640361	0.160000	83.203207
chr22	53640613	0.194444	83.203256
chr22	53641059	0.195067	83.203343
chr22	53642017	0.192067	83.203527
chr22	53642387	0.186486	83.203596
chr22	53643081	0.158501	83.203706
chr22	53643425	0.145349	83.203756
chr22	53644367	0.135881	83.203884
chr22	53644532	0.133333	83.203906
chr22	53645056	0.135496	83.203977
chr22	53645437	0.157480	83.204037
chr22	53645528	0.428571	83.204076
chr22	53647282	8.520525	83.219021
chr22	53647344	8.596774	83.219554
chr22	53647394	8.680000	83.219988
chr22	53647526	0.606061	83.220068
chr22	53647872	0.708092	83.220313
chr22	53648928	0.728220	83.221082
chr22	53648965	0.675676	83.221107
chr22	53649084	0.613445	83.221180
chr22	53649886	0.561097	83.221630
chr22	53650008	0.434426	83.221683
chr22	53650148	0.285714	83.221723
chr22	53653081	0.111490	83.222050
chr22	53653594	0.113060	83.222108
chr22	53654133	0.115028	83.222170
chr22	53654360	0.132159	83.222200
chr22	53654928	0.181338	83.222303
chr22	53655431	0.306163	83.222457
chr22	53656463	0.724806	83.223205
chr22	53656928	0.731183	83.223545
chr22	53656963	3.200000	83.223657
chr22	53658306	3.176471	83.227923
chr22	53662031	2.889933	83.238688
chr22	53662439	0.475490	83.238882
chr22	53662780	0.378299	83.239011
chr22	53663241	0.316703	83.239157
chr22	53663795	0.315884	83.239332
chr22	53663973	3.050562	83.239875
chr22	53663987	1.642857	83.239898
chr22	53664337	1.280000	83.240346
chr22	53664359	1.000000	83.240368
chr22	53664393	0.705882	83.240392
chr22	53664499	0.386792	83.240433
chr22	53665274	0.379355	83.240727
chr22	53665603	0.291793	83.240823
chr22	53665746	0.216783	83.240854
chr22	53665755	0.222222	83.240856
chr22	53665850	0.178947	83.240873
chr22	53666209	0.172702	83.240935
chr22	53666693	0.171488	83.241018
chr22	53666966	0.285714	83.241096
chr22	53667330	17.700549	83.247539
chr22	53667411	1.592593	83.247668
chr22	53668749	0.610613	83.248485
chr22	53671931	0.609051	83.250423
chr22	53673109	2.342105	83.253182
chr22	53674036	0.974110	83.254085
chr22	53675408	0.061224	83.254169
chr22	53676803	0.061649	83.254255
chr22	53677147	0.069767	83.254279
chr22	53677810	0.266968	83.254456
chr22	53679350	0.281169	83.254889
chr22	53680302	0.047269	83.254934
chr22	53680361	0.050847	83.254937
chr22	53680479	0.050847	83.254943
chr22	53681895	0.046610	83.255009
chr22	53681924	0.034483	83.255010
chr22	53682524	0.048333	83.255039
chr22	53683060	0.046642	83.255064
chr22	53683153	0.043011	83.255068
chr22	53683322	0.047337	83.255076
chr22	53683518	0.045918	83.255085
chr22	53684143	0.048000	83.255115
chr22	53684243	0.040000	83.255119
chr22	53685690	0.046994	83.255187
chr22	53685781	0.054945	83.255192
chr22	53686024	0.045267	83.255203
chr22	53686456	0.046296	83.255223
chr22	53686517	0.049180	83.255226
chr22	53686787	0.048148	83.255239
chr22	53686887	0.050000	83.255244
chr22	53687041	0.045455	83.255251
chr22	53687144	0.058252	83.255257
chr22	53687178	0.058824	83.255259
chr22	53687467	0.051903	83.255274
chr22	53687503	0.055556	83.255276
chr22	53687704	0.074627	83.255291
chr22	53688020	0.075949	83.255315
chr22	53688597	0.074523	83.255358
chr22	53688721	0.072581	83.255367
chr22	53688806	0.164706	83.255381
chr22	53688861	0.145455	83.255389
chr22	53688870	0.222222	83.255391
chr22	53688891	0.238095	83.255396
chr22	53689070	2.899441	83.255915
chr22	53689863	0.235813	83.256102
chr22	53689927	0.234375	83.256117
chr22	53690278	0.233618	83.256199
chr22	53690318	0.225000	83.256208
chr22	53690810	0.225610	83.256319
chr22	53691106	0.226351	83.256386
chr22	53691714	0.203947	83.256510
chr22	53691770	0.160714	83.256519
chr22	53691846	0.092105	83.256526
chr22	53691924	0.089744	83.256533
chr22	53692061	0.094891	83.256546
chr22	53694922	0.093674	83.256814
chr22	53695133	0.094787	83.256834
chr22	53695423	0.093103	83.256861
chr22	53695565	0.091549	83.256874
chr22	53695659	0.095745	83.256883
chr22	53695676	0.117647	83.256885
chr22	53695775	0.090909	83.256894
chr22	53695922	0.095238	83.256908
chr22	53697322	0.093571	83.257039
chr22	53697805	0.093168	83.257084
chr22	53697916	0.099099	83.257095
chr22	53698517	0.093178	83.257151
chr22	53698726	0.095694	83.257171
chr22	53698962	0.122881	83.257200
chr22	53701096	0.514058	83.258297
chr22	53701125	0.517241	83.258312
chr22	53701811	0.788630	83.258853
chr22	53701848	0.783784	83.258882
chr22	53701990	0.260563	83.258919
chr22	53702129	0.115108	83.258935
chr22	53702272	0.090909	83.258948
chr22	53702403	0.099237	83.258961
chr22	53702550	0.095238	83.258975
chr22	53702868	0.094340	83.259005
chr22	53703008	0.100000	83.259019
chr22	53703358	0.094286	83.259052
chr22	53703693	0.095522	83.259084
chr22	53703736	0.093023	83.259088
chr22	53703842	1.849057	83.259284
chr22	53703996	2.064935	83.259602
chr22	53704294	0.093960	83.259630
chr22	53704366	0.083333	83.259636
chr22	53704850	0.092975	83.259681
chr22	53704965	0.095652	83.259692
chr22	53704974	0.111111	83.259693
chr22	53705048	0.081081	83.259699
chr22	53705130	0.097561	83.259707
chr22	53705149	0.105263	83.259709
chr22	53705605	0.092105	83.259751
chr22	53705651	0.086957	83.259755
chr22	53705685	0.088235	83.259758
chr22	53706301	0.092532	83.259815
chr22	53706622	0.093458	83.259845
chr22	53706785	0.092025	83.259860
chr22	53706906	0.090909	83.259871
chr22	53707375	0.093817	83.259915
chr22	53707527	0.092105	83.259929
chr22	53707609	0.097561	83.259937
chr22	53707917	0.090909	83.259965
chr22	53707976	0.271186	83.259981
chr22	53708625	1.796610	83.261147
chr22	53708673	1.583333	83.261223
chr22	53708844	1.385965	83.261460
chr22	53708955	0.477477	83.261513
chr22	53709269	0.143312	83.261558
chr22	53709710	0.145125	83.261622
chr22	53709806	0.166667	83.261638
chr22	53710138	0.168675	83.261694
chr22	53710235	0.175258	83.261711
chr22	53711084	0.146054	83.261835
chr22	53711095	1.090909	83.261847
chr22	53711330	1.800000	83.262270
chr22	53711353	2.304348	83.262323
chr22	53711376	2.260870	83.262375
chr22	53711476	0.230000	83.262398
chr22	53712097	0.247987	83.262552
chr22	53712751	0.247706	83.262714
chr22	53713684	2.034298	83.264612
chr22	53713790	1.830189	83.264806
chr22	53714358	1.573944	83.265700
chr22	53714431	0.890411	83.265765
chr22	53714627	0.515306	83.265866
chr22	53714707	0.500000	83.265906
chr22	53714873	0.500000	83.265989
chr22	53715983	0.500000	83.266544
chr22	53717020	0.511090	83.267074
chr22	53717186	0.530120	83.267162
chr22	53718275	0.539027	83.267749
chr22	53718789	0.536965	83.268025
chr22	53720206	0.539167	83.268789
chr22	53720825	1.279483	83.269581
chr22	53720871	1.760870	83.269662
chr22	53721018	2.054422	83.269964
chr22	53721364	2.132948	83.270702
chr22	53722191	2.120919	83.272456
chr22	53722310	2.176471	83.272715
chr22	53722487	1.920904	83.273055
chr22	53725136	1.712722	83.277592
chr22	53725926	1.678481	83.278918
chr22	53726190	1.666667	83.279358
chr22	53727035	0.369231	83.279670
chr22	53727602	0.366843	83.279878
chr22	53727703	0.366337	83.279915
chr22	53727784	0.370370	83.279945
chr22	53729137	0.324464	83.280384
chr22	53729156	0.315789	83.280390
chr22	53729192	0.333333	83.280402
chr22	53730466	0.317896	83.280807
chr22	53731387	0.317047	83.281099
chr22	53732547	0.319828	83.281470
chr22	53732965	0.320574	83.281604
chr22	53733319	0.319209	83.281717
chr22	53733592	0.318681	83.281804
chr22	53733737	0.324138	83.281851
chr22	53733749	0.333333	83.281855
chr22	53734713	0.319502	83.282163
chr22	53735199	0.318930	83.282318
chr22	53735490	0.319588	83.282411
chr22	53735566	0.328947	83.282436
chr22	53736998	0.319832	83.282894
chr22	53738000	0.319361	83.283214
chr22	53738245	0.318367	83.283292
chr22	53739121	0.319635	83.283572
chr22	53742284	0.319633	83.284583
chr22	53746962	0.319367	83.286077
chr22	53750331	2.296230	83.293813
chr22	53751820	2.292814	83.297227
chr22	53753686	2.289925	83.301500
chr22	53756190	2.466454	83.307676
chr22	53757048	2.465035	83.309791
chr22	53757603	2.464865	83.311159
chr22	53757694	2.472527	83.311384
chr22	53758446	2.461436	83.313235
chr22	53759569	2.461264	83.315999
chr22	53762529	2.459459	83.323279
chr22	53762628	2.464646	83.323523
chr22	53763364	2.467391	83.325339
chr22	53764620	2.466561	83.328437
chr22	53764850	4.991304	83.329585
chr22	53766062	9.914191	83.341601
chr22	53766319	4.614786	83.342787
chr22	53768760	4.616141	83.354055
chr22	53768989	4.620087	83.355113
chr22	53769154	4.612121	83.355874
chr22	53769606	4.617257	83.357961
chr22	53770143	0.411546	83.358182
chr22	53770185	0.404762	83.358199
chr22	53770376	0.413613	83.358278
chr22	53770818	0.409502	83.358459
chr22	53771881	0.412041	83.358897
chr22	53772046	0.412121	83.358965
chr22	53772059	0.384615	83.358970
chr22	53772153	0.414894	83.359009
chr22	53772356	0.418719	83.359094
chr22	53772387	0.419355	83.359107
chr22	53772532	0.448276	83.359172
chr22	53772597	0.476923	83.359203
chr22	53772796	0.507538	83.359304
chr22	53772843	0.510638	83.359328
chr22	53773104	0.536398	83.359468
chr22	53773196	0.586957	83.359522
chr22	53773368	0.645349	83.359633
chr22	53774101	0.675307	83.360128
chr22	53774132	0.645161	83.360148
chr22	53774242	0.663636	83.360221
chr22	53774527	0.642105	83.360404
chr22	53774749	0.630631	83.360544
chr22	53774871	0.606557	83.360618
chr22	53775357	0.592593	83.360906
chr22	53775898	0.576710	83.361218
chr22	53776153	0.576471	83.361365
chr22	53776631	0.571130	83.361638
chr22	53776789	0.563291	83.361727
chr22	53776797	0.500000	83.361731
chr22	53777121	0.558642	83.361912
chr22	53777285	0.554878	83.362003
chr22	53777986	0.549215	83.362388
chr22	53778106	0.558333	83.362455
chr22	53778515	0.552567	83.362681
chr22	53778623	0.564815	83.362742
chr22	53778668	0.577778	83.362768
chr22	53778867	0.577889	83.362883
chr22	53778977	0.590909	83.362948
chr22	53779159	0.604396	83.363058
chr22	53780061	0.610865	83.363609
chr22	53780251	0.610526	83.363725
chr22	53780303	0.615385	83.363757
chr22	53780401	0.602041	83.363816
chr22	53780925	0.606870	83.364134
chr22	53781057	0.613636	83.364215
chr22	53781235	0.606742	83.364323
chr22	53781518	0.600707	83.364493
chr22	53781544	0.615385	83.364509
chr22	53781891	0.605187	83.364719
chr22	53781935	0.886364	83.364758
chr22	53782281	4.378613	83.366273
chr22	53782383	4.450980	83.366727
chr22	53782961	4.453287	83.369301
chr22	53783203	5.904959	83.370730
chr22	53783335	4.060606	83.371266
chr22	53783534	2.447236	83.371753
chr22	53783631	2.422680	83.371988
chr22	53783736	2.200000	83.372219
chr22	53783791	2.927273	83.372380
chr22	53784027	3.834746	83.373285
chr22	53784318	3.821306	83.374397
chr22	53784562	1.754098	83.374825
chr22	53784797	1.740426	83.375234
chr22	53784901	1.048077	83.375343
chr22	53784982	0.382716	83.375374
chr22	53785565	0.351630	83.375579
chr22	53785942	0.318302	83.375699
chr22	53788895	0.255672	83.376454
chr22	53789686	0.254109	83.376655
chr22	53789789	0.262136	83.376682
chr22	53789844	0.254545	83.376696
chr22	53790052	0.259615	83.376750
chr22	53790389	0.261128	83.376838
chr22	53790823	0.262673	83.376952
chr22	53791258	0.259770	83.377065
chr22	53792657	0.253038	83.377419
chr22	53793155	0.251004	83.377544
chr22	53794600	0.253287	83.377910
chr22	53794989	0.272494	83.378016
chr22	53795057	0.279412	83.378035
chr22	53795629	0.298951	83.378206
chr22	53796052	0.304965	83.378335
chr22	53796371	0.300940	83.378431
chr22	53796594	0.313901	83.378501
chr22	53796609	0.333333	83.378506
chr22	53796860	0.326693	83.378588
chr22	53797025	0.327273	83.378642
chr22	53797798	0.329884	83.378897
chr22	53797899	0.326733	83.378930
chr22	53800743	0.336146	83.379886
chr22	53801129	0.334197	83.380015
chr22	53803000	0.331908	83.380636
chr22	53803347	0.331412	83.380751
chr22	53803405	0.327586	83.380770
chr22	53804264	0.329453	83.381053
chr22	53805554	0.329457	83.381478
chr22	53805994	0.331818	83.381624
chr22	53806885	0.328844	83.381917
chr22	53807251	0.330601	83.382038
chr22	53807336	0.329412	83.382066
chr22	53807378	0.404762	83.382083
chr22	53807443	0.569231	83.382120
chr22	53808160	0.719665	83.382636
chr22	53808504	0.735465	83.382889
chr22	53809003	0.749499	83.383263
chr22	53809215	0.745283	83.383421
chr22	53809282	0.746269	83.383471
chr22	53809291	0.777778	83.383478
chr22	53809450	0.748428	83.383597
chr22	53809478	0.750000	83.383618
chr22	53809617	0.748201	83.383722
chr22	53810107	0.740816	83.384085
chr22	53810992	0.741243	83.384741
chr22	53811717	0.713103	83.385258
chr22	53812037	0.656250	83.385468
chr22	53812200	1.730061	83.385750
chr22	53812288	1.806818	83.385909
chr22	53812361	1.712329	83.386034
chr22	53812400	1.666667	83.386099
chr22	53812787	0.315245	83.386221
chr22	53812819	0.375000	83.386233
chr22	53812849	3.700000	83.386344
chr22	53813023	12.856322	83.388581
chr22	53813076	1.000000	83.388634
chr22	53813173	0.268041	83.388660
chr22	53813341	0.273810	83.388706
chr22	53813477	3.625000	83.389199
chr22	53813720	1.041152	83.389452
chr22	53813765	0.466667	83.389473
chr22	53814020	0.164706	83.389515
chr22	53814332	0.169872	83.389568
chr22	53814626	0.261905	83.389645
chr22	53814824	3.202020	83.390279
chr22	53814981	0.171975	83.390306
chr22	53815033	0.153846	83.390314
chr22	53815152	0.168067	83.390334
chr22	53815786	0.164038	83.390438
chr22	53815826	0.225000	83.390447
chr22	53816022	0.433673	83.390532
chr22	53816268	0.707317	83.390706
chr22	53816334	0.727273	83.390754
chr22	53816502	0.869048	83.390900
chr22	53816638	1.676471	83.391128
chr22	53817008	1.613514	83.391725
chr22	53817363	1.290141	83.392183
chr22	53817516	0.418301	83.392247
chr22	53818626	0.030631	83.392281
chr22	53818681	0.036364	83.392283
chr22	53819025	0.017442	83.392289
chr22	53820436	0.015592	83.392311
chr22	53820895	0.015251	83.392318
chr22	53821013	0.008475	83.392319
chr22	53823386	0.015592	83.392356
chr22	53823765	0.015831	83.392362
chr22	53824647	0.015873	83.392376
chr22	53825402	0.021192	83.392392
chr22	53825748	0.028902	83.392402
chr22	53827654	0.041973	83.392482
chr22	53828570	0.133188	83.392604
chr22	53828608	0.131579	83.392609
chr22	53829332	0.147790	83.392716
chr22	53829351	0.263158	83.392721
chr22	53829908	0.335727	83.392908
chr22	53830178	1.118519	83.393210
chr22	53830338	3.037500	83.393696
chr22	53830417	3.126582	83.393943
chr22	53830489	3.111111	83.394167
chr22	53830520	2.548387	83.394246
chr22	53830868	0.709770	83.394493
chr22	53831596	0.375000	83.394766
chr22	53831656	1.033333	83.394828
chr22	53832063	1.594595	83.395477
chr22	53832083	1.600000	83.395509
chr22	53832909	0.301453	83.395758
chr22	53833283	0.302139	83.395871
chr22	53833902	0.922456	83.396442
chr22	53834128	0.889381	83.396643
chr22	53834462	0.206587	83.396712
chr22	53834563	0.178218	83.396730
chr22	53834856	0.153584	83.396775
chr22	53835260	0.138614	83.396831
chr22	53835287	0.148148	83.396835
chr22	53835416	0.108527	83.396849
chr22	53835472	0.089286	83.396854
chr22	53835558	0.081395	83.396861
chr22	53843837	0.059065	83.397350
chr22	53844443	0.174917	83.397456
chr22	53844532	0.224719	83.397476
chr22	53845647	0.269058	83.397776
chr22	53845812	0.266667	83.397820
chr22	53848100	0.274038	83.398447
chr22	53848591	0.272912	83.398581
chr22	53848990	0.273183	83.398690
chr22	53849112	0.278689	83.398724
chr22	53849816	0.272727	83.398916
chr22	53849956	0.271429	83.398954
chr22	53850502	0.272894	83.399103
chr22	53850986	0.274793	83.399236
chr22	53851383	0.272040	83.399344
chr22	53851494	0.270270	83.399374
chr22	53851626	0.272727	83.399410
chr22	53851766	0.278571	83.399449
chr22	53851834	0.294118	83.399469
chr22	53852504	0.307463	83.399675
chr22	53852587	0.710843	83.399734
chr22	53854074	0.706120	83.400784
chr22	53854204	0.523077	83.400852
chr22	53855718	0.647292	83.401832
chr22	53856212	0.275304	83.401968
chr22	53856244	0.281250	83.401977
